序號,答案
20240331151016,0.00
20240331152016,0.00
20240331153016,0.00
20240331154016,0.00
20240331155016,0.00
20240331160016,0.00
20240331161016,0.00
20240331162016,0.00
20240331163016,0.00
20240331164016,0.00
20240331165016,0.00
20240402090016,1721.96
20240402091016,1721.96
20240402092016,1721.96
20240402093016,1721.96
20240402094016,1721.96
20240402095016,1721.96
20240402100016,1704.74
20240402101016,1704.74
20240402102016,1704.74
20240402103016,1704.74
20240402104016,1704.74
20240402105016,1704.74
20240402110016,1684.68
20240402111016,1684.68
20240402112016,1684.68
20240402113016,1684.68
20240402114016,1684.68
20240402115016,1684.68
20240402120016,1663.16
20240402121016,1663.16
20240402122016,1663.16
20240402123016,1663.16
20240402124016,1663.16
20240402125016,1663.16
20240402130016,8.37
20240402131016,8.37
20240402132016,8.37
20240402133016,8.37
20240402134016,8.37
20240402135016,8.37
20240402140016,8.27
20240402141016,8.27
20240402142016,8.27
20240402143016,8.27
20240402144016,8.27
20240402145016,8.27
20240402150016,8.18
20240402151016,8.18
20240402152016,8.18
20240402153016,8.18
20240402154016,8.18
20240402155016,8.18
20240402160016,8.12
20240402161016,8.12
20240402162016,8.12
20240402163016,8.12
20240402164016,8.12
20240402165016,8.12
20240406090016,1.96
20240406091016,1.96
20240406092016,1.96
20240406093016,1.96
20240406094016,1.96
20240406095016,1.96
20240406100016,1.94
20240406101016,1.94
20240406102016,1.94
20240406103016,1.94
20240406104016,1.94
20240406105016,1.94
20240406110016,1.91
20240406111016,1.91
20240406112016,1.91
20240406113016,1.91
20240406114016,1.91
20240406115016,1.91
20240406120016,1.89
20240406121016,1.89
20240406122016,1.89
20240406123016,1.89
20240406124016,1.89
20240406125016,1.89
20240406130016,1.86
20240406131016,1.49
20240406132016,1.49
20240406133016,1.49
20240406134016,1.49
20240406135016,1.49
20240406140016,1.48
20240406141016,1.48
20240406142016,1.48
20240406143016,1.48
20240406144016,1.48
20240406145016,1.48
20240406150016,1.46
20240406151016,1.46
20240406152016,1.46
20240406153016,1.46
20240406154016,1.46
20240406155016,1.46
20240406160016,1.45
20240406161016,1.45
20240406162016,1.45
20240406163016,1.45
20240406164016,1.45
20240406165016,1.45
20240425090016,6.00
20240425091016,6.00
20240425092016,6.00
20240425093016,6.00
20240425094016,6.00
20240425095016,6.00
20240425100016,5.94
20240425101016,5.94
20240425102016,5.94
20240425103016,5.94
20240425104016,5.94
20240425105016,5.94
20240425110016,5.87
20240425111016,5.87
20240425112016,5.87
20240425113016,5.87
20240425114016,5.87
20240425115016,5.87
20240425120016,5.79
20240425121016,5.79
20240425122016,5.79
20240425123016,5.79
20240425124016,5.79
20240425125016,5.79
20240425130016,2.63
20240425131016,2.63
20240425132016,2.63
20240425133016,2.63
20240425134016,2.63
20240425135016,2.63
20240425140016,2.60
20240425141016,2.60
20240425142016,2.60
20240425143016,2.60
20240425144016,2.60
20240425145016,2.60
20240425150016,2.57
20240425151016,2.57
20240425152016,2.57
20240425153016,2.57
20240425154016,2.57
20240425155016,2.57
20240425160016,2.55
20240425161016,2.55
20240425162016,2.55
20240425163016,2.55
20240425164016,2.55
20240425165016,2.55
20240516090016,1576.84
20240516091016,1576.84
20240516092016,1576.84
20240516093016,1576.84
20240516094016,1576.84
20240516095016,1576.84
20240516100016,1561.07
20240516101016,1561.07
20240516102016,1561.07
20240516103016,1561.07
20240516104016,1561.07
20240516105016,1561.07
20240516110016,1542.71
20240516111016,1542.71
20240516112016,1542.71
20240516113016,1542.71
20240516114016,1542.71
20240516115016,1542.71
20240516120016,1523.00
20240516121016,1523.00
20240516122016,1523.00
20240516123016,1523.00
20240516124016,1523.00
20240516125016,1523.00
20240516130016,6.54
20240516131016,6.54
20240516132016,6.54
20240516133016,6.54
20240516134016,6.54
20240516135016,6.54
20240516140016,6.46
20240516141016,6.46
20240516142016,6.46
20240516143016,6.46
20240516144016,6.46
20240516145016,6.46
20240516150016,6.39
20240516151016,6.39
20240516152016,6.39
20240516153016,6.39
20240516154016,6.39
20240516155016,6.39
20240516160016,6.34
20240516161016,6.34
20240516162016,6.34
20240516163016,6.34
20240516164016,6.34
20240516165016,6.34
20240521090016,81.80
20240521091016,81.80
20240521092016,81.80
20240521093016,81.80
20240521094016,81.80
20240521095016,81.80
20240521100016,80.98
20240521101016,80.98
20240521102016,80.98
20240521103016,80.98
20240521104016,80.98
20240521105016,80.98
20240521110016,80.02
20240521111016,80.02
20240521112016,80.02
20240521113016,80.02
20240521114016,80.02
20240521115016,80.02
20240521120016,79.00
20240521121016,79.00
20240521122016,79.00
20240521123016,79.00
20240521124016,79.00
20240521125016,79.00
20240521130016,2.78
20240521131016,2.78
20240521132016,2.78
20240521133016,2.78
20240521134016,2.78
20240521135016,2.78
20240521140016,2.74
20240521141016,2.74
20240521142016,2.74
20240521143016,2.74
20240521144016,2.74
20240521145016,2.74
20240521150016,2.71
20240521151016,2.71
20240521152016,2.71
20240521153016,2.71
20240521154016,2.71
20240521155016,2.71
20240521160016,2.69
20240521161016,2.69
20240521162016,2.69
20240521163016,2.69
20240521164016,2.69
20240521165016,2.69
20240605090016,171.42
20240605091016,171.42
20240605092016,171.42
20240605093016,171.42
20240605094016,171.42
20240605095016,171.42
20240605100016,169.71
20240605101016,169.71
20240605102016,169.71
20240605103016,169.71
20240605104016,169.71
20240605105016,169.71
20240605110016,167.71
20240605111016,167.71
20240605112016,167.71
20240605113016,167.71
20240605114016,167.71
20240605115016,167.71
20240605120016,165.57
20240605121016,165.57
20240605122016,165.57
20240605123016,165.57
20240605124016,165.57
20240605125016,165.57
20240605130016,3.25
20240605131016,3.25
20240605132016,3.25
20240605133016,3.25
20240605134016,3.25
20240605135016,3.25
20240605140016,3.21
20240605141016,3.21
20240605142016,3.21
20240605143016,3.21
20240605144016,3.21
20240605145016,3.21
20240605150016,3.18
20240605151016,3.18
20240605152016,3.18
20240605153016,3.18
20240605154016,3.18
20240605155016,3.18
20240605160016,3.15
20240605161016,3.15
20240605162016,3.15
20240605163016,3.15
20240605164016,3.15
20240605165016,3.15
20240607090016,82.48
20240607091016,82.48
20240607092016,82.48
20240607093016,82.48
20240607094016,82.48
20240607095016,82.48
20240607100016,81.66
20240607101016,81.66
20240607102016,81.66
20240607103016,81.66
20240607104016,81.66
20240607105016,81.66
20240607110016,80.70
20240607111016,80.70
20240607112016,80.70
20240607113016,80.70
20240607114016,80.70
20240607115016,80.70
20240607120016,79.67
20240607121016,79.67
20240607122016,79.67
20240607123016,79.67
20240607124016,79.67
20240607125016,79.67
20240607130016,5.41
20240607131016,5.41
20240607132016,5.41
20240607133016,5.41
20240607134016,5.41
20240607135016,5.41
20240607140016,5.35
20240607141016,5.35
20240607142016,5.35
20240607143016,5.35
20240607144016,5.35
20240607145016,5.35
20240607150016,5.29
20240607151016,5.29
20240607152016,5.29
20240607153016,5.29
20240607154016,5.29
20240607155016,5.29
20240607160016,5.25
20240607161016,5.25
20240607162016,5.25
20240607163016,5.25
20240607164016,5.25
20240607165016,5.25
20240703090016,1405.71
20240703091016,1405.71
20240703092016,1405.71
20240703093016,1405.71
20240703094016,1405.71
20240703095016,1405.71
20240703100016,1391.65
20240703101016,1391.65
20240703102016,1391.65
20240703103016,1391.65
20240703104016,1391.65
20240703105016,1391.65
20240703110016,1375.28
20240703111016,1375.28
20240703112016,1375.28
20240703113016,1375.28
20240703114016,1375.28
20240703115016,1375.28
20240703120016,1357.71
20240703121016,1357.71
20240703122016,1357.71
20240703123016,1357.71
20240703124016,1357.71
20240703125016,1357.71
20240703130016,4.94
20240703131016,4.94
20240703132016,4.94
20240703133016,4.94
20240703134016,4.94
20240703135016,4.94
20240703140016,4.88
20240703141016,4.88
20240703142016,4.88
20240703143016,4.88
20240703144016,4.88
20240703145016,4.88
20240703150016,4.83
20240703151016,4.83
20240703152016,4.83
20240703153016,4.83
20240703154016,4.83
20240703155016,4.83
20240703160016,4.79
20240703161016,4.79
20240703162016,4.79
20240703163016,4.79
20240703164016,4.79
20240703165016,4.79
20240711090016,1647.75
20240711091016,1647.75
20240711092016,1647.75
20240711093016,1647.75
20240711094016,1647.75
20240711095016,1647.75
20240711100016,1631.27
20240711101016,1631.27
20240711102016,1631.27
20240711103016,1631.27
20240711104016,1631.27
20240711105016,1631.27
20240711110016,1612.08
20240711111016,1612.08
20240711112016,1612.08
20240711113016,1612.08
20240711114016,1612.08
20240711115016,1612.08
20240711120016,1591.49
20240711121016,1591.49
20240711122016,1591.49
20240711123016,1591.49
20240711124016,1591.49
20240711125016,1591.49
20240711130016,8.22
20240711131016,8.22
20240711132016,8.22
20240711133016,8.22
20240711134016,8.22
20240711135016,8.22
20240711140016,8.12
20240711141016,8.12
20240711142016,8.12
20240711143016,8.12
20240711144016,8.12
20240711145016,8.12
20240711150016,8.03
20240711151016,8.03
20240711152016,8.03
20240711153016,8.03
20240711154016,8.03
20240711155016,8.03
20240711160016,7.97
20240711161016,7.97
20240711162016,7.97
20240711163016,7.97
20240711164016,7.97
20240711165016,7.97
20240106090017,16.91
20240106091017,16.91
20240106092017,16.91
20240106093017,16.91
20240106094017,16.91
20240106095017,16.91
20240106100017,16.74
20240106101017,16.74
20240106102017,16.74
20240106103017,16.74
20240106104017,16.74
20240106105017,16.74
20240106110017,16.54
20240106111017,16.54
20240106112017,16.54
20240106113017,16.54
20240106114017,16.54
20240106115017,16.54
20240106120017,16.33
20240106121017,16.33
20240106122017,16.33
20240106123017,16.33
20240106124017,16.33
20240106125017,16.33
20240106130017,16.12
20240106131017,1.37
20240106132017,1.37
20240106133017,1.37
20240106134017,1.37
20240106135017,1.37
20240106140017,1.35
20240106141017,1.35
20240106142017,1.35
20240106143017,1.35
20240106144017,1.35
20240106145017,1.35
20240106150017,1.33
20240106151017,1.33
20240106152017,1.33
20240106153017,1.33
20240106154017,1.33
20240106155017,1.33
20240106160017,1.32
20240106161017,1.32
20240106162017,1.32
20240106163017,1.32
20240106164017,1.32
20240106165017,1.32
20240111090017,14.02
20240111091017,14.02
20240111092017,14.02
20240111093017,14.02
20240111094017,14.02
20240111095017,14.02
20240111100017,13.88
20240111101017,13.88
20240111102017,13.88
20240111103017,13.88
20240111104017,13.88
20240111105017,13.88
20240111110017,13.72
20240111111017,13.72
20240111112017,13.72
20240111113017,13.72
20240111114017,13.72
20240111115017,13.72
20240111120017,13.54
20240111121017,13.54
20240111122017,13.54
20240111123017,13.54
20240111124017,13.54
20240111125017,13.54
20240111130017,4.57
20240111131017,4.57
20240111132017,4.57
20240111133017,4.57
20240111134017,4.57
20240111135017,4.57
20240111140017,4.52
20240111141017,4.52
20240111142017,4.52
20240111143017,4.52
20240111144017,4.52
20240111145017,4.52
20240111150017,4.47
20240111151017,4.47
20240111152017,4.47
20240111153017,4.47
20240111154017,4.47
20240111155017,4.47
20240111160017,4.43
20240111161017,4.43
20240111162017,4.43
20240111163017,4.43
20240111164017,4.43
20240111165017,4.43
20240216090017,7.16
20240216091017,7.16
20240216092017,7.16
20240216093017,7.16
20240216094017,7.16
20240216095017,7.16
20240216100017,7.09
20240216101017,7.09
20240216102017,7.09
20240216103017,7.09
20240216104017,7.09
20240216105017,7.09
20240216110017,7.01
20240216111017,7.01
20240216112017,7.01
20240216113017,7.01
20240216114017,7.01
20240216115017,7.01
20240216120017,6.92
20240216121017,6.92
20240216122017,6.92
20240216123017,6.92
20240216124017,6.92
20240216125017,6.92
20240216130017,6.83
20240216131017,4.01
20240216132017,4.01
20240216133017,4.01
20240216134017,4.01
20240216135017,4.01
20240216140017,3.97
20240216141017,3.97
20240216142017,3.97
20240216143017,3.97
20240216144017,3.97
20240216145017,3.97
20240216150017,3.92
20240216151017,3.92
20240216152017,3.92
20240216153017,3.92
20240216154017,3.92
20240216155017,3.92
20240216160017,3.89
20240216161017,3.89
20240216162017,3.89
20240216163017,3.89
20240216164017,3.89
20240216165017,3.89
20240217090017,836.43
20240217091017,836.43
20240217092017,836.43
20240217093017,836.43
20240217094017,836.43
20240217095017,836.43
20240217100017,828.07
20240217101017,828.07
20240217102017,828.07
20240217103017,828.07
20240217104017,828.07
20240217105017,828.07
20240217110017,818.33
20240217111017,818.33
20240217112017,818.33
20240217113017,818.33
20240217114017,818.33
20240217115017,818.33
20240217120017,807.87
20240217121017,807.87
20240217122017,807.87
20240217123017,807.87
20240217124017,807.87
20240217125017,807.87
20240217130017,4.10
20240217131017,4.10
20240217132017,4.10
20240217133017,4.10
20240217134017,4.10
20240217135017,4.10
20240217140017,4.05
20240217141017,4.05
20240217142017,4.05
20240217143017,4.05
20240217144017,4.05
20240217145017,4.05
20240217150017,4.00
20240217151017,4.00
20240217152017,4.00
20240217153017,4.00
20240217154017,4.00
20240217155017,4.00
20240217160017,3.97
20240217161017,3.97
20240217162017,3.97
20240217163017,3.97
20240217164017,3.97
20240217165017,3.97
20240401090017,37.22
20240401091017,37.22
20240401092017,37.22
20240401093017,37.22
20240401094017,37.22
20240401095017,37.22
20240401100017,36.84
20240401101017,36.84
20240401102017,36.84
20240401103017,36.84
20240401104017,36.84
20240401105017,36.84
20240401110017,36.41
20240401111017,36.41
20240401112017,36.41
20240401113017,36.41
20240401114017,36.41
20240401115017,36.41
20240401120017,35.95
20240401121017,35.95
20240401122017,35.95
20240401123017,35.95
20240401124017,35.95
20240401125017,35.95
20240401130017,7.32
20240401131017,7.32
20240401132017,7.32
20240401133017,7.32
20240401134017,7.32
20240401135017,7.32
20240401140017,7.23
20240401141017,7.23
20240401142017,7.23
20240401143017,7.23
20240401144017,7.23
20240401145017,7.23
20240401150017,7.15
20240401151017,7.15
20240401152017,7.15
20240401153017,7.15
20240401154017,7.15
20240401155017,7.15
20240401160017,7.09
20240401161017,7.09
20240401162017,7.09
20240401163017,7.09
20240401164017,7.09
20240401165017,7.09
20240628090017,376.81
20240628091017,376.81
20240628092017,376.81
20240628093017,376.81
20240628094017,376.81
20240628095017,376.81
20240628100017,373.04
20240628101017,373.04
20240628102017,373.04
20240628103017,373.04
20240628104017,373.04
20240628105017,373.04
20240628110017,368.65
20240628111017,368.65
20240628112017,368.65
20240628113017,368.65
20240628114017,368.65
20240628115017,368.65
20240628120017,363.94
20240628121017,363.94
20240628122017,363.94
20240628123017,363.94
20240628124017,363.94
20240628125017,363.94
20240628130017,0.00
20240628131017,0.00
20240628132017,0.00
20240628133017,0.00
20240628134017,0.00
20240628135017,0.00
20240628140017,0.00
20240628141017,0.00
20240628142017,0.00
20240628143017,0.00
20240628144017,0.00
20240628145017,0.00
20240628150017,0.00
20240628151017,0.00
20240628152017,0.00
20240628153017,0.00
20240628154017,0.00
20240628155017,0.00
20240628160017,0.00
20240628161017,0.00
20240628162017,0.00
20240628163017,0.00
20240628164017,0.00
20240628165017,0.00
20240710090017,1043.03
20240710091017,1043.03
20240710092017,1043.03
20240710093017,1043.03
20240710094017,1043.03
20240710095017,1043.03
20240710100017,1032.59
20240710101017,1032.59
20240710102017,1032.59
20240710103017,1032.59
20240710104017,1032.59
20240710105017,1032.59
20240710110017,1020.45
20240710111017,1020.45
20240710112017,1020.45
20240710113017,1020.45
20240710114017,1020.45
20240710115017,1020.45
20240710120017,1007.41
20240710121017,1007.41
20240710122017,1007.41
20240710123017,1007.41
20240710124017,1007.41
20240710125017,1007.41
20240710130017,994.37
20240710131017,0.15
20240710132017,0.15
20240710133017,0.15
20240710134017,0.15
20240710135017,0.15
20240710140017,0.14
